,topic,category 0,category 1,category 2,category 3,category 4,category 5
1252,Cross-Border Protests,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Geographic Spread of Protests,Cross-Border Protests
1253,Protest Duration,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Protest Duration,
1254,Resource Allocation During Protests,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Protest Duration,Resource Allocation During Protests
1255,Number of Protest Stages,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Protest Participation Levels,Protest Duration,Number of Protest Stages
1256,Community Organizing Efforts,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,,
1257,Community Dialogue Initiatives,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Community Dialogue Initiatives,
1258,Frequency of Dialogue Sessions,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Community Dialogue Initiatives,Frequency of Dialogue Sessions
1259,Diversity of Participants,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Community Dialogue Initiatives,Diversity of Participants
1260,Public Awareness Campaigns,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Community Dialogue Initiatives,Public Awareness Campaigns
1261,Facilitator Training Programs,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Community Dialogue Initiatives,Facilitator Training Programs
1262,Collaborative Resource Sharing,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Collaborative Resource Sharing,
1263,Intergroup Trust Levels,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Collaborative Resource Sharing,Intergroup Trust Levels
1264,Resource Allocation Agreements,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Collaborative Resource Sharing,Resource Allocation Agreements
1265,Shared Governance Structures,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Community Organizing Efforts,Collaborative Resource Sharing,Shared Governance Structures
1266,Advocacy Group Membership,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,,
1267,Membership Diversity,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Diversity,
1268,Demographic Distribution,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Diversity,Demographic Distribution
1269,Ideological Spectrum,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Diversity,Ideological Spectrum
1270,Geographic Reach,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Geographic Reach,
1271,Cross-border Incidents,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Geographic Reach,Cross-border Incidents
1272,Urban vs. Rural Conflicts,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Geographic Reach,Urban vs. Rural Conflicts
1273,Regional Concentration,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Geographic Reach,Regional Concentration
1274,Financial Contributions,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Financial Contributions,
1275,Funding for Advocacy Groups,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Financial Contributions,Funding for Advocacy Groups
1276,Donations to Mediating Organizations,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Financial Contributions,Donations to Mediating Organizations
1277,Investment in Conflict Resolution Programs,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Financial Contributions,Investment in Conflict Resolution Programs
1278,Membership Turnover,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Turnover,
1279,Member Recruitment Rate,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Turnover,Member Recruitment Rate
1280,Member Resignation Incidents,Social Conflict Intensity,Levels of Civil Unrest,Mobilization Scale,Advocacy Group Membership,Membership Turnover,Member Resignation Incidents
1281,Public Disorder Incidents,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,,,
1282,Protests and Demonstrations,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,,
1283,Geographic Spread of Demonstrations,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Geographic Spread of Demonstrations,
1284,Duration of Demonstrations Across Locations,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Geographic Spread of Demonstrations,Duration of Demonstrations Across Locations
1285,Frequency of Demonstrations in Key Areas,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Geographic Spread of Demonstrations,Frequency of Demonstrations in Key Areas
1286,Diversity of Protester Demographics,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Diversity of Protester Demographics,
1287,Age Range Variability of Protesters,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Diversity of Protester Demographics,Age Range Variability of Protesters
1288,Racial and Ethnic Representation,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Diversity of Protester Demographics,Racial and Ethnic Representation
1289,Socioeconomic Status Diversity,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Protests and Demonstrations,Diversity of Protester Demographics,Socioeconomic Status Diversity
1290,Riots,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,,
1291,Crowd Size and Composition,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Crowd Size and Composition,
1292,Demographic Diversity,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Crowd Size and Composition,Demographic Diversity
1293,Participant Age Range,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Crowd Size and Composition,Participant Age Range
1294,Organizational Affiliation,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Crowd Size and Composition,Organizational Affiliation
1295,Geographical Origin,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Crowd Size and Composition,Geographical Origin
1296,Extent of Property Damage,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Extent of Property Damage,
1297,Building Vandalism,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Extent of Property Damage,Building Vandalism
1298,Infrastructure Destruction,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Extent of Property Damage,Infrastructure Destruction
1299,Vehicle Damages,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Riots,Extent of Property Damage,Vehicle Damages
1300,Civil Disobedience Events,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,,
1301,Participation Rate in Civil Disobedience,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Participation Rate in Civil Disobedience,
1302,Protest Participation Density,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Participation Rate in Civil Disobedience,Protest Participation Density
1303,Diverse Group Involvement,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Participation Rate in Civil Disobedience,Diverse Group Involvement
1304,Frequency of Organized Nonviolent Actions,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Frequency of Organized Nonviolent Actions,
1305,Environmental Advocacy Campaigns,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Frequency of Organized Nonviolent Actions,Environmental Advocacy Campaigns
1306,Community-Led Renewable Energy Projects,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Frequency of Organized Nonviolent Actions,Community-Led Renewable Energy Projects
1307,Peaceful Protests for Ecosystem Protection,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Frequency of Organized Nonviolent Actions,Peaceful Protests for Ecosystem Protection
1308,Nonviolent Actions for Indigenous Rights,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Civil Disobedience Events,Frequency of Organized Nonviolent Actions,Nonviolent Actions for Indigenous Rights
1309,Vandalism During Turmoil,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,,
1310,Destruction of Public Infrastructure,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Destruction of Public Infrastructure,
1311,Damage to Transportation Networks,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Destruction of Public Infrastructure,Damage to Transportation Networks
1312,Compromise of Water Supply Systems,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Destruction of Public Infrastructure,Compromise of Water Supply Systems
1313,Defacement of Property,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Defacement of Property,
1314,Graffiti Incidents,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Defacement of Property,Graffiti Incidents
1315,Vandalism Reports,Social Conflict Intensity,Levels of Civil Unrest,Public Disorder Incidents,Vandalism During Turmoil,Defacement of Property,Vandalism Reports
1316,Security Force Engagement,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,,,
1317,Deployment Frequency,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,,
1318,Incident Reports,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Incident Reports,
1319,Environmental Protest Incidents,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Incident Reports,Environmental Protest Incidents
1320,Resource Conflict Occurrences,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Incident Reports,Resource Conflict Occurrences
1321,Military or Security Presence,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Military or Security Presence,
1322,Checkpoint Density,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Military or Security Presence,Checkpoint Density
1323,Community Protests,Social Conflict Intensity,Levels of Civil Unrest,Security Force Engagement,Deployment Frequency,Community Protests,
