,topic,category 0,category 1,category 2,category 3
1485,Demonstration Duration,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Demonstration Duration
1486,Resistance Effort Span,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Resistance Effort Span
1487,Protest Action Period,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Protest Action Period
1488,Civil Rights Campaign Timeline,Social Conflict Intensity,Civil Disobedience Levels,Civil Disobedience Campaign Duration,Civil Rights Campaign Timeline
1489,Civil Resistance Levels,Social Conflict Intensity,Civil Disobedience Levels,Civil Resistance Levels,
1490,Nonviolent Protest Tiers,Social Conflict Intensity,Civil Disobedience Levels,Nonviolent Protest Tiers,
1491,Disobedience Gradations,Social Conflict Intensity,Civil Disobedience Levels,Disobedience Gradations,
1492,Resistance Intensity Levels,Social Conflict Intensity,Civil Disobedience Levels,Resistance Intensity Levels,
1493,Protest Severity Categories,Social Conflict Intensity,Civil Disobedience Levels,Protest Severity Categories,
1494,Civil Noncompliance Scales,Social Conflict Intensity,Civil Disobedience Levels,Civil Noncompliance Scales,
1495,Disobedience Spectrum,Social Conflict Intensity,Civil Disobedience Levels,Disobedience Spectrum,
1496,Activism Levels,Social Conflict Intensity,Civil Disobedience Levels,Activism Levels,
1497,Resistance Phases,Social Conflict Intensity,Civil Disobedience Levels,Resistance Phases,
1498,Social Dissent Levels,Social Conflict Intensity,Civil Disobedience Levels,Social Dissent Levels,
1499,Intergroup Tension,Social Conflict Intensity,Intergroup Tension,,
1500,Cultural Division Perception,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,
1501,Public Opinion Polarization,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Public Opinion Polarization
1502,Cross-Cultural Communication Barriers,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cross-Cultural Communication Barriers
1503,Cultural Representation in Media,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Representation in Media
1504,Historical Memory Conflicts,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Historical Memory Conflicts
1505,Cultural Policy Disputes,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Policy Disputes
1506,Cultural Segmentation Awareness,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Segmentation Awareness
1507,Cultural Fragmentation Insight,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Fragmentation Insight
1508,Cultural Disparity Recognition,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Disparity Recognition
1509,Cultural Differentiation Perception,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Differentiation Perception
1510,Cultural Division Awareness,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Division Awareness
1511,Cultural Separation Insight,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Separation Insight
1512,Cultural Diversity Perception,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Diversity Perception
1513,Cultural Stratification Awareness,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Stratification Awareness
1514,Cultural Polarization Recognition,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Polarization Recognition
1515,Cultural Partition Insight,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Partition Insight
1516,Cultural Disunity Perception,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Disunity Perception
1517,Cultural Boundary Awareness,Social Conflict Intensity,Intergroup Tension,Cultural Division Perception,Cultural Boundary Awareness
1518,Resource Access Disparities,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,
1519,Water Resource Allocation,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Water Resource Allocation
1520,Land Ownership Distribution,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Land Ownership Distribution
1521,Access to Renewable Energy,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Access to Renewable Energy
1522,Availability of Fossil Fuels,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Availability of Fossil Fuels
1523,Distribution of Mineral Resources,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Distribution of Mineral Resources
1524,Resource Inequities,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Resource Inequities
1525,Resource Distribution Gaps,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Resource Distribution Gaps
1526,Access Disparities,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Access Disparities
1527,Resource Allocation Imbalances,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Resource Allocation Imbalances
1528,Inequitable Resource Access,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Inequitable Resource Access
1529,Access Deficiencies,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Access Deficiencies
1530,Resource Accessibility Gaps,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Resource Accessibility Gaps
1531,Disparities in Resource Availability,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Disparities in Resource Availability
1532,Access Barriers,Social Conflict Intensity,Intergroup Tension,Resource Access Disparities,Access Barriers
1533,Identity Group Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,
1534,Political Representation Disparity,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Political Representation Disparity
1535,Social Cohesion Levels,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Social Cohesion Levels
1536,Cultural Recognition Claims,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Cultural Recognition Claims
1537,Intergroup Trust,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Intergroup Trust
1538,Ethnic or Religious Segregation,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Ethnic or Religious Segregation
1539,Historical Grievance Prevalence,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Historical Grievance Prevalence
1540,Social Group Rivalry,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Social Group Rivalry
1541,Cultural Identity Contest,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Cultural Identity Contest
1542,Group Identity Conflict,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Group Identity Conflict
1543,Collective Identity Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Collective Identity Competition
1544,Identity-Based Rivalry,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Identity-Based Rivalry
1545,Ethnic Group Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Ethnic Group Competition
1546,Factional Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Factional Competition
1547,Community Identity Struggle,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Community Identity Struggle
1548,In-group Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,In-group Competition
1549,Identity-Based Strife,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Identity-Based Strife
1550,Social Identity Contest,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Social Identity Contest
1551,Group Identity Clash,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Group Identity Clash
1552,Cultural Rivalry,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Cultural Rivalry
1553,Identity Group Struggle,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Identity Group Struggle
1554,Collective Competition,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Collective Competition
1555,Social Identity Rivalry,Social Conflict Intensity,Intergroup Tension,Identity Group Competition,Social Identity Rivalry
1556,Intergroup Conflict,Social Conflict Intensity,Intergroup Tension,Intergroup Conflict,
1557,Group Friction,Social Conflict Intensity,Intergroup Tension,Group Friction,
1558,Intergroup Strife,Social Conflict Intensity,Intergroup Tension,Intergroup Strife,
1559,Social Tension,Social Conflict Intensity,Intergroup Tension,Social Tension,
1560,Group Hostility,Social Conflict Intensity,Intergroup Tension,Group Hostility,
1561,Intragroup Competition,Social Conflict Intensity,Intergroup Tension,Intragroup Competition,
1562,Government Intervention Incidents,Social Conflict Intensity,Government Intervention Incidents,,
1563,Law Enforcement Deployment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,
1564,Police Personnel Allocation,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Personnel Allocation
1565,Emergency Response Units,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Emergency Response Units
1566,Riot Control Equipment Inventory,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Riot Control Equipment Inventory
1567,Community Engagement Initiatives,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Community Engagement Initiatives
1568,Surveillance Operations,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Surveillance Operations
1569,Patrol Frequency,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Patrol Frequency
1570,Specialized Task Forces,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Specialized Task Forces
1571,Police Deployment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Deployment
1572,Law Enforcement Assignment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Assignment
1573,Police Operation,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Operation
1574,Law Enforcement Mobilization,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Mobilization
1575,Security Forces Deployment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Security Forces Deployment
1576,Police Presence,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Presence
1577,Law Enforcement Action,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Action
1578,Police Staffing,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Staffing
1579,Law Enforcement Strategy,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Strategy
1580,Operational Readiness,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Operational Readiness
1581,Tactical Deployment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Tactical Deployment
1582,Law Enforcement Engagement,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Engagement
1583,Police Resource Allocation,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Resource Allocation
1584,Public Safety Deployment,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Public Safety Deployment
1585,Law Enforcement Coordination,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Law Enforcement Coordination
1586,Police Field Operations,Social Conflict Intensity,Government Intervention Incidents,Law Enforcement Deployment,Police Field Operations
1587,Curfew Implementation,Social Conflict Intensity,Government Intervention Incidents,Curfew Implementation,
1588,Curfew Duration,Social Conflict Intensity,Government Intervention Incidents,Curfew Implementation,Curfew Duration
