,topic,category 0,category 1,category 2,category 3,category 4,category 5
5485,Water Column Pollutant Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Water Column Pollutant Concentration
5486,Hydrocarbon Profiles in Water Column,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Water Column Hydrocarbon Levels,Hydrocarbon Profiles in Water Column
5487,Oil Hydrocarbon Level,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Oil Hydrocarbon Level,
5488,Petroleum Hydrocarbon Content,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Petroleum Hydrocarbon Content,
5489,Crude Oil Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Crude Oil Concentration,
5490,Hydrocarbon Density,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Hydrocarbon Density,
5491,Petroleum Content,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Petroleum Content,
5492,Oil Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Oil Concentration,
5493,Hydrocarbon Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Petroleum Hydrocarbon Concentration,Hydrocarbon Concentration,
5494,Synthetic Organic Compound Accumulation,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,,
5495,Pesticide Residue Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,
5496,Herbicide Residue Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Herbicide Residue Levels
5497,Insecticide Residue Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Insecticide Residue Concentration
5498,Fungicide Presence in Seawater,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Fungicide Presence in Seawater
5499,Pesticide Residue Bioaccumulation in Marine Organisms,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residue Bioaccumulation in Marine Organisms
5500,Pesticide Residue Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residue Levels
5501,Pesticide Residue Amount,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residue Amount
5502,Pesticide Contamination Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Contamination Concentration
5503,Pesticide Residue Detection,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residue Detection
5504,Pesticide Residue Measurement,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residue Measurement
5505,Pesticide Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Concentration
5506,Pesticide Remnants Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Remnants Concentration
5507,Chemical Residue Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Chemical Residue Levels
5508,Pesticide Load,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Load
5509,Pesticide Presence,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Presence
5510,Pesticide Residuals,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Residuals
5511,Pesticide Accumulation,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Accumulation
5512,Pesticide Load Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Pesticide Residue Concentration,Pesticide Load Concentration
5513,Plasticizer Content in Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,
5514,Plasticizer Concentration Gradient,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Concentration Gradient
5515,Sediment Contamination Spread,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sediment Contamination Spread
5516,Plasticizer Binding Rate,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Binding Rate
5517,Plasticizer Levels in Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Levels in Sediments
5518,Sediment Plasticizer Concentration,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sediment Plasticizer Concentration
5519,Plasticizer Presence in Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Presence in Sediments
5520,Sedimentary Plasticizer Amount,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sedimentary Plasticizer Amount
5521,Plasticizer Load in Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Load in Sediments
5522,Sediment Plasticizer Quantification,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sediment Plasticizer Quantification
5523,Plasticizer Concentration in Sedimentary Materials,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Concentration in Sedimentary Materials
5524,Sediment-Associated Plasticizers,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sediment-Associated Plasticizers
5525,Plasticizer Burden in Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Plasticizer Burden in Sediments
5526,Sediment Plasticizer Profiles,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Plasticizer Content in Sediments,Sediment Plasticizer Profiles
5527,Persistent Organic Pollutant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,
5528,Contaminant Concentration in Marine Biota,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Contaminant Concentration in Marine Biota
5529,Pollutant Accumulation in Seafloor Sediments,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Pollutant Accumulation in Seafloor Sediments
5530,Atmospheric Deposition of Organic Pollutants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Atmospheric Deposition of Organic Pollutants
5531,POPs Concentrations,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,POPs Concentrations
5532,Persistent Organic Contaminants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Persistent Organic Contaminants
5533,Organic Pollutant Concentrations,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Organic Pollutant Concentrations
5534,Toxic Organic Compounds Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Toxic Organic Compounds Levels
5535,Enduring Organic Pollutants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Enduring Organic Pollutants
5536,Long-lasting Organic Contaminants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Long-lasting Organic Contaminants
5537,Stable Organic Pollutant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Stable Organic Pollutant Levels
5538,Recalcitrant Organic Chemicals,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Recalcitrant Organic Chemicals
5539,Bioaccumulative Organic Pollutants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Bioaccumulative Organic Pollutants
5540,Persistent Chemical Pollutants,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Persistent Chemical Pollutants
5541,Organic Toxin Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Organic Toxin Levels
5542,Environmental Organic Contaminant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Environmental Organic Contaminant Levels
5543,Chronic Organic Pollutant Levels,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Persistent Organic Pollutant Levels,Chronic Organic Pollutant Levels
5544,Artificial Organic Compound Buildup,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Artificial Organic Compound Buildup,
5545,Man-Made Organic Compound Accumulation,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Man-Made Organic Compound Accumulation,
5546,Synthetic Organic Material Accumulation,Marine Environmental Quality,Chemical Concentration,Organic Pollutant Levels,Synthetic Organic Compound Accumulation,Synthetic Organic Material Accumulation,
