,topic,category 0,category 1,category 2,category 3,category 4,category 5
6756,Dialogue Timeline,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Negotiation Timeline,Dialogue Timeline,
6757,Contract Negotiation Timeline,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Negotiation Timeline,Contract Negotiation Timeline,
6758,Settlement Delays,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,,
6759,Resource Allocation Disputes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,
6760,Access to Shared Resources,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Access to Shared Resources
6761,Equity Perceptions in Resource Distribution,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Equity Perceptions in Resource Distribution
6762,Resource Scarcity,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Scarcity
6763,Resource Distribution Conflicts,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Distribution Conflicts
6764,Resource Management Disagreements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Management Disagreements
6765,Allocation Conflicts,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Allocation Conflicts
6766,Resource Sharing Disputes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Sharing Disputes
6767,Funding Allocation Controversies,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Funding Allocation Controversies
6768,Resource Assignment Disputes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Assignment Disputes
6769,Resource Utilization Conflicts,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Utilization Conflicts
6770,Budget Allocation Disputes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Budget Allocation Disputes
6771,Resource Division Disagreements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Resource Division Disagreements
6772,Asset Allocation Conflicts,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Resource Allocation Disputes,Asset Allocation Conflicts
6773,Mediation Effort Intensity,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,
6774,Mediator Involvement Frequency,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Mediator Involvement Frequency
6775,Mediation Session Duration,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Mediation Session Duration
6776,Mediation Engagement Level,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Mediation Engagement Level
6777,Conflict Resolution Intensity,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Conflict Resolution Intensity
6778,Negotiation Effort Scale,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Negotiation Effort Scale
6779,Facilitation Commitment Degree,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Facilitation Commitment Degree
6780,Arbitration Activity Intensity,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Arbitration Activity Intensity
6781,Intervention Engagement Intensity,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Intervention Engagement Intensity
6782,Mediation Activity Level,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Mediation Effort Intensity,Mediation Activity Level
6783,Trust in Conflict Resolution Processes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,
6784,Transparency of Decision-Making Processes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Transparency of Decision-Making Processes
6785,Perceived Fairness of Conflict Resolution Outcomes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Perceived Fairness of Conflict Resolution Outcomes
6786,Confidence in Dispute Resolution Methods,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Confidence in Dispute Resolution Methods
6787,Reliance on Conflict Mediation Techniques,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Reliance on Conflict Mediation Techniques
6788,Faith in Resolution Strategies,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Faith in Resolution Strategies
6789,Assurance in Negotiation Processes,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Assurance in Negotiation Processes
6790,Belief in Reconciliation Approaches,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Belief in Reconciliation Approaches
6791,Dependence on Conflict Management Systems,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Dependence on Conflict Management Systems
6792,Credibility in Settlement Procedures,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Trust in Conflict Resolution Processes,Credibility in Settlement Procedures
6793,Settlement Postponements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Postponements,
6794,Settlement Hold-ups,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Hold-ups,
6795,Settlement Backlogs,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Backlogs,
6796,Settlement Deferrals,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Deferrals,
6797,Settlement Stalls,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Stalls,
6798,Settlement Lag,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Lag,
6799,Settlement Interruptions,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Interruptions,
6800,Settlement Holdups,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Holdups,
6801,Settlement Extensions,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Extensions,
6802,Settlement Wait Times,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Wait Times,
6803,Settlement Slowdowns,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Slowdowns,
6804,Settlement Backlog Issues,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Backlog Issues,
6805,Settlement Processing Delays,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Settlement Delays,Settlement Processing Delays,
6806,Peace Agreement Revisions,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,,
6807,Disarmament Compliance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,
6808,Weapon Surrender Rates,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Weapon Surrender Rates
6809,Verification Activity Levels,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Verification Activity Levels
6810,Compliance Monitoring Frequency,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Compliance Monitoring Frequency
6811,Arms control adherence,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Arms control adherence
6812,Disarmament agreement fulfillment,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Disarmament agreement fulfillment
6813,Arms reduction compliance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Arms reduction compliance
6814,Disarmament treaty observance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Disarmament treaty observance
6815,Weapons limitation compliance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Weapons limitation compliance
6816,Arms regulation adherence,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Arms regulation adherence
6817,Disarmament protocol compliance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Disarmament protocol compliance
6818,Military de-escalation adherence,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Military de-escalation adherence
6819,Arms treaty compliance,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Arms treaty compliance
6820,Disarmament obligation fulfillment,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Disarmament Compliance,Disarmament obligation fulfillment
6821,Territorial Accord Adjustments,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,
6822,Boundary Revisions,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Boundary Revisions
6823,Population Displacements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Population Displacements
6824,Resource Distribution Shifts,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Resource Distribution Shifts
6825,Boundary Agreements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Boundary Agreements
6826,Geopolitical Compromises,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Geopolitical Compromises
6827,Territorial Revisions,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Territorial Revisions
6828,Land Use Negotiations,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Land Use Negotiations
6829,Sovereignty Modifications,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Sovereignty Modifications
6830,Regional Settlements,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Regional Settlements
6831,Territorial Realignments,Social Conflict Intensity,Number of Violent Incidents,Conflict Duration,Peace Agreement Revisions,Territorial Accord Adjustments,Territorial Realignments
