,topic,category 0,category 1,category 2,category 3,category 4,category 5
8515,Transportation Network Efficiency,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Public Transportation Efficiency,Transportation Network Efficiency
8516,Public Transport Effectiveness,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Public Transportation Efficiency,Public Transport Effectiveness
8517,Traffic Signal Optimization,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,
8518,Traffic Signal Timing Adjustments,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Traffic Signal Timing Adjustments
8519,Adaptive Signal Control Systems,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Adaptive Signal Control Systems
8520,Traffic Light Management,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Traffic Light Management
8521,Signal Timing Adjustment,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Signal Timing Adjustment
8522,Intersection Control Optimization,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Intersection Control Optimization
8523,Traffic Flow Enhancement,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Traffic Flow Enhancement
8524,Signal Coordination,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Signal Coordination
8525,Traffic Management Systems,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Traffic Management Systems
8526,Intersection Efficiency Improvement,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Signal Optimization,Intersection Efficiency Improvement
8527,Traffic Jam Effects,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Jam Effects,
8528,Congestion Consequences,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Congestion Consequences,
8529,Roadway Bottleneck Impact,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Roadway Bottleneck Impact,
8530,Traffic Flow Disruption,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Flow Disruption,
8531,Commute Delay Outcomes,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Commute Delay Outcomes,
8532,Congestion-Related Issues,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Congestion-Related Issues,
8533,Traffic Slowdown Effects,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Traffic Slowdown Effects,
8534,Mobility Impairment,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Mobility Impairment,
8535,Transportation Inefficiency,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Transportation Inefficiency,
8536,Road Traffic Impact,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Traffic Congestion Impact,Road Traffic Impact,
8537,Bus Timeliness,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Bus Timeliness,,
8538,Transit Schedule Adherence,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Transit Schedule Adherence,,
8539,Public Transport On-Time Performance,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Public Transport On-Time Performance,,
8540,Bus Arrival Reliability,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Bus Arrival Reliability,,
8541,Scheduled Departure Consistency,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Scheduled Departure Consistency,,
8542,Transport Service Promptness,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Transport Service Promptness,,
8543,Bus Timing Accuracy,Infrastructure Resilience,Public Transportation Reliability,Bus Service Punctuality,Bus Timing Accuracy,,
8544,Rail System Downtime,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,,,
8545,Track Maintenance Frequency,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,,
8546,Rail Inspection Activities,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,
8547,Frequency of Rail Inspections,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Frequency of Rail Inspections
8548,Coverage of Inspection Technology Usage,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Coverage of Inspection Technology Usage
8549,Railway Maintenance Checks,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Railway Maintenance Checks
8550,Track Assessment Procedures,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Track Assessment Procedures
8551,Railway Inspection Processes,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Railway Inspection Processes
8552,Track Condition Evaluations,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Track Condition Evaluations
8553,Railway Safety Inspections,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Railway Safety Inspections
8554,Track Monitoring Activities,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Track Monitoring Activities
8555,Rail Network Evaluations,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Rail Inspection Activities,Rail Network Evaluations
8556,Track Upgrade Projects,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,
8557,Track Material Quality,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Track Material Quality
8558,Upgrade Project Completion Rates,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Upgrade Project Completion Rates
8559,Project Enhancement Initiatives,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Project Enhancement Initiatives
8560,Track Improvement Initiatives,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Track Improvement Initiatives
8561,Railway Upgrade Projects,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Railway Upgrade Projects
8562,Infrastructure Development Projects,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Infrastructure Development Projects
8563,Track Modernization Efforts,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Track Modernization Efforts
8564,Railway Enhancement Projects,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Railway Enhancement Projects
8565,Track Rehabilitation Initiatives,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Track Upgrade Projects,Track Rehabilitation Initiatives
8566,Maintenance Workforce Size,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,
8567,Public Safety Training Programs,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Public Safety Training Programs
8568,Qualified Technician Availability,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Qualified Technician Availability
8569,Maintenance Resource Allocation,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Resource Allocation
8570,Maintenance Team Size,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Team Size
8571,Maintenance Staff Count,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Staff Count
8572,Workforce Strength for Maintenance,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Workforce Strength for Maintenance
8573,Maintenance Personnel Numbers,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Personnel Numbers
8574,Size of Maintenance Crew,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Size of Maintenance Crew
8575,Maintenance Labor Force,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Labor Force
8576,Maintenance Employee Count,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Employee Count
8577,Workforce Capacity for Maintenance,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Workforce Capacity for Maintenance
8578,Maintenance Staffing Levels,Infrastructure Resilience,Public Transportation Reliability,Rail System Downtime,Track Maintenance Frequency,Maintenance Workforce Size,Maintenance Staffing Levels
