,topic,category 0,category 1,category 2,category 3
2352,Refuse storage capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Refuse storage capacity
2353,Garbage capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Garbage capacity
2354,Solid waste capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Solid waste capacity
2355,Landfill size,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Landfill size
2356,Waste containment capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Waste containment capacity
2357,Disposal site capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Disposal site capacity
2358,Landfill storage volume,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Landfill storage volume
2359,Landfill space,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Landfill space
2360,Waste site capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Waste site capacity
2361,Refuse capacity,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Refuse capacity
2362,Landfill reserve,Infrastructure Resilience,Waste Management Systems Robustness,Landfill Capacity,Landfill reserve
2363,Recycling Facility Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,
2364,Material Recovery Rate,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Material Recovery Rate
2365,Processing Throughput,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Processing Throughput
2366,Energy Consumption,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Energy Consumption
2367,Labor Productivity,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Labor Productivity
2368,Facility Downtime,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Facility Downtime
2369,Recycling Technology Adoption,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Technology Adoption
2370,Waste Source Segregation,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Waste Source Segregation
2371,Reclaimed Material Quality,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Reclaimed Material Quality
2372,Recycling Plant Productivity,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Plant Productivity
2373,Waste Processing Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Waste Processing Efficiency
2374,Material Recovery Optimization,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Material Recovery Optimization
2375,Recycling Operation Effectiveness,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Operation Effectiveness
2376,Resource Recovery Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Resource Recovery Efficiency
2377,Recyclable Material Processing,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recyclable Material Processing
2378,Waste Management Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Waste Management Efficiency
2379,Recycling Center Performance,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Center Performance
2380,Sustainability Facility Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Sustainability Facility Efficiency
2381,Recycling Operations Optimization,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Operations Optimization
2382,Recycling System Effectiveness,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling System Effectiveness
2383,Material Recovery Facility Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Material Recovery Facility Efficiency
2384,Recycling Workflow Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Recycling Workflow Efficiency
2385,Resource Recovery Facility Performance,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Resource Recovery Facility Performance
2386,Waste Reduction Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Waste Reduction Efficiency
2387,Circular Economy Facility Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Recycling Facility Efficiency,Circular Economy Facility Efficiency
2388,Waste Collection Coverage,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,
2389,Household Waste Collection Frequency,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Household Waste Collection Frequency
2390,Rural Area Collection Reach,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Rural Area Collection Reach
2391,Urban Waste Collection Efficiency,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Urban Waste Collection Efficiency
2392,Collection Vehicle Availability,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Collection Vehicle Availability
2393,Waste Management Area,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Waste Management Area
2394,Garbage Collection Service,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Garbage Collection Service
2395,Refuse Collection Range,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Refuse Collection Range
2396,Trash Pickup Coverage,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Trash Pickup Coverage
2397,Solid Waste Collection Zone,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Solid Waste Collection Zone
2398,Rubbish Collection Area,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Rubbish Collection Area
2399,Waste Disposal Coverage,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Waste Disposal Coverage
2400,Sanitation Service Area,Infrastructure Resilience,Waste Management Systems Robustness,Waste Collection Coverage,Sanitation Service Area
2401,Composting Facility Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,
2402,Organic Material Supply,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Organic Material Supply
2403,Facility Operational Hours,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Facility Operational Hours
2404,Composting Area Size,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Area Size
2405,Equipment Availability,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Equipment Availability
2406,Workforce Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Workforce Capacity
2407,Composting Plant Volume,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Plant Volume
2408,Composting Site Capability,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Site Capability
2409,Organic Waste Processing Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Organic Waste Processing Capacity
2410,Composting Operation Size,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Operation Size
2411,Composting Facility Size,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Facility Size
2412,Waste Management Facility Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Waste Management Facility Capacity
2413,Compost Production Potential,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Compost Production Potential
2414,Composting System Throughput,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting System Throughput
2415,Composting Facility Output,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Facility Output
2416,Organic Material Processing Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Organic Material Processing Capacity
2417,Compost Site Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Compost Site Capacity
2418,Composting Infrastructure Volume,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Infrastructure Volume
2419,Composting Unit Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Unit Capacity
2420,Composting Resource Availability,Infrastructure Resilience,Waste Management Systems Robustness,Composting Facility Capacity,Composting Resource Availability
2421,Hazardous Waste Handling Systems,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,
2422,Waste Treatment Facility Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,Waste Treatment Facility Capacity
2423,Protective Equipment Availability,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,Protective Equipment Availability
2424,Hazardous Material Storage Capacity,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,Hazardous Material Storage Capacity
2425,Transport Route Integrity,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,Transport Route Integrity
2426,Inspection Frequency,Infrastructure Resilience,Waste Management Systems Robustness,Hazardous Waste Handling Systems,Inspection Frequency
