,topic,category 0,category 1,category 2,category 3
1953,Access to Fishing Permits,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Access to Fishing Permits
1954,Fishing License Accessibility,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Accessibility
1955,Availability of Angling Licenses,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Availability of Angling Licenses
1956,Fishing Permit Availability,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing Permit Availability
1957,Fishing License Supply,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Supply
1958,Fishing Rights Availability,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing Rights Availability
1959,Angling Permit Access,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Angling Permit Access
1960,Fishing License Distribution,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Distribution
1961,Availability of Recreational Fishing Licenses,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Availability of Recreational Fishing Licenses
1962,Fishing License Procurement,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Procurement
1963,Fishing Permit Supply,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing Permit Supply
1964,License Availability for Anglers,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,License Availability for Anglers
1965,Fishing Rights Accessibility,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing Rights Accessibility
1966,Fishing License Issuance,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Issuance
1967,Availability of Sport Fishing Licenses,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Availability of Sport Fishing Licenses
1968,Fishing License Access,Fisheries Economic Performance,Revenue from Fisheries,Availability of Fishing Licenses,Fishing License Access
1969,Fisheries Income,Fisheries Economic Performance,Revenue from Fisheries,Fisheries Income,
1970,Aquaculture Revenue,Fisheries Economic Performance,Revenue from Fisheries,Aquaculture Revenue,
1971,Fishing Industry Earnings,Fisheries Economic Performance,Revenue from Fisheries,Fishing Industry Earnings,
1972,Marine Resource Profits,Fisheries Economic Performance,Revenue from Fisheries,Marine Resource Profits,
1973,Operational Costs of Fishing,Fisheries Economic Performance,Operational Costs of Fishing,,
1974,Fuel Consumption for Fishing Vessels,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,
1975,Vessel Fuel Efficiency Rates,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Vessel Fuel Efficiency Rates
1976,Alternative Fuel Adoption,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Alternative Fuel Adoption
1977,Fuel Cost Fluctuation Impact on Operations,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Cost Fluctuation Impact on Operations
1978,Fuel Type Diversity in Fishing Vessels,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Type Diversity in Fishing Vessels
1979,Fuel Supply Chain Stability for Fisheries,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Supply Chain Stability for Fisheries
1980,Energy Usage for Fishing Boats,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Energy Usage for Fishing Boats
1981,Fuel Efficiency of Fishing Vessels,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Efficiency of Fishing Vessels
1982,Fuel Usage in Commercial Fishing,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Usage in Commercial Fishing
1983,Petrol Consumption for Fishing Crafts,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Petrol Consumption for Fishing Crafts
1984,Marine Vessel Fuel Expenditure,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Marine Vessel Fuel Expenditure
1985,Fuel Burn Rate for Fishing Ships,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Burn Rate for Fishing Ships
1986,Energy Expenditure of Fishing Fleets,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Energy Expenditure of Fishing Fleets
1987,Diesel Consumption for Fishing Trawlers,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Diesel Consumption for Fishing Trawlers
1988,Fuel Demand for Fishing Operations,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Demand for Fishing Operations
1989,Propulsion Fuel Usage in Fishing Vessels,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Propulsion Fuel Usage in Fishing Vessels
1990,Fuel Economy for Fishing Crafts,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Economy for Fishing Crafts
1991,Hydrocarbon Consumption for Fishing Boats,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Hydrocarbon Consumption for Fishing Boats
1992,Fuel Requirements for Fishing Activities,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Fuel Requirements for Fishing Activities
1993,Marine Fuel Consumption for Fishing,Fisheries Economic Performance,Operational Costs of Fishing,Fuel Consumption for Fishing Vessels,Marine Fuel Consumption for Fishing
1994,Maintenance Expenses for Fishing Equipment,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,
1995,Replacement Costs for Fishing Gear,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Replacement Costs for Fishing Gear
1996,Repair Frequency of Fishing Equipment,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Repair Frequency of Fishing Equipment
1997,Durability of Equipment Materials,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Durability of Equipment Materials
1998,Technological Upgrades for Fishing Tools,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Technological Upgrades for Fishing Tools
1999,Fishing gear upkeep costs,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Fishing gear upkeep costs
2000,Fishing equipment repair expenses,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Fishing equipment repair expenses
2001,Angling gear maintenance fees,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Angling gear maintenance fees
2002,Fishing tackle service charges,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Fishing tackle service charges
2003,Aquatic equipment maintenance costs,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Aquatic equipment maintenance costs
2004,Fishing apparatus upkeep expenses,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Fishing apparatus upkeep expenses
2005,Recreational fishing equipment costs,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Recreational fishing equipment costs
2006,Fishing tools maintenance expenses,Fisheries Economic Performance,Operational Costs of Fishing,Maintenance Expenses for Fishing Equipment,Fishing tools maintenance expenses
2007,Crew Wages and Benefits,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,
2008,Compensation Packages for Different Crew Positions,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Compensation Packages for Different Crew Positions
2009,Healthcare Provision for Crew Members,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Healthcare Provision for Crew Members
2010,Training and Skill Development Opportunities for Crew,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Training and Skill Development Opportunities for Crew
2011,Employee Compensation,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Employee Compensation
2012,Staff Salaries and Perks,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Staff Salaries and Perks
2013,Workforce Pay and Benefits,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Workforce Pay and Benefits
2014,Team Remuneration and Advantages,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Team Remuneration and Advantages
2015,Personnel Earnings and Incentives,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Personnel Earnings and Incentives
2016,Crew Compensation Package,Fisheries Economic Performance,Operational Costs of Fishing,Crew Wages and Benefits,Crew Compensation Package
2017,Fishing Operational Expenses,Fisheries Economic Performance,Operational Costs of Fishing,Fishing Operational Expenses,
2018,Fishing Cost of Operations,Fisheries Economic Performance,Operational Costs of Fishing,Fishing Cost of Operations,
2019,Fishing Activity Costs,Fisheries Economic Performance,Operational Costs of Fishing,Fishing Activity Costs,
2020,Fishing Expenditure,Fisheries Economic Performance,Operational Costs of Fishing,Fishing Expenditure,
2021,Operational Expenses in Fisheries,Fisheries Economic Performance,Operational Costs of Fishing,Operational Expenses in Fisheries,
2022,Fishing Business Costs,Fisheries Economic Performance,Operational Costs of Fishing,Fishing Business Costs,
2023,Market Prices for Fish,Fisheries Economic Performance,Market Prices for Fish,,
2024,Demand for Specific Fish Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,
2025,Preferences for Local Fish Species Over Imported,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Preferences for Local Fish Species Over Imported
2026,Popularity of Predominantly Wild-Caught Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Popularity of Predominantly Wild-Caught Species
2027,Influence of Seasonal Factors on Species Demand,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Influence of Seasonal Factors on Species Demand
2028,Market Demand for Sustainable Seafood Certification,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Market Demand for Sustainable Seafood Certification
2029,Interest in Culinary Trends Featuring Specific Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Interest in Culinary Trends Featuring Specific Species
2030,Request for Particular Fish Varieties,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Request for Particular Fish Varieties
2031,Market Demand for Certain Fish Types,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Market Demand for Certain Fish Types
2032,Interest in Specific Fish Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Interest in Specific Fish Species
2033,Desire for Targeted Fish Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Desire for Targeted Fish Species
2034,Need for Designated Fish Varieties,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Need for Designated Fish Varieties
2035,Preference for Select Fish Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Preference for Select Fish Species
2036,Call for Specific Fish Types,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Call for Specific Fish Types
2037,Appetite for Particular Fish Varieties,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Appetite for Particular Fish Varieties
2038,Requirement for Specific Fish Species,Fisheries Economic Performance,Market Prices for Fish,Demand for Specific Fish Species,Requirement for Specific Fish Species
